timestamp,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,tcp_force_scalar
30060.614999999998,0.17023507954410005,1.1652317187461236,-0.7247526302307654,-0.03915461035420875,0.010944912087600346,-0.008556098015318264,1.382754973126419
30060.635,0.4546150812625844,1.0392165759080565,-0.6491352819602788,-0.0406096659279148,0.020164357134416746,-0.015642224567046708,1.306913378169763
30060.655,0.34302041008648343,0.8889281489722318,-0.6920055782636508,-0.03601694350664589,0.016823780005189904,-0.0064901642893331135,1.177594147454507
30060.675,0.23613393430150553,0.8956953954597265,-0.722304991709219,-0.036982878649734194,0.011080726153461031,-0.007841852904304796,1.174629293617573
30060.695,0.46057571256263835,1.1575634211903618,-0.49968254285138736,-0.04164367659028054,0.015639751471189706,-0.014472784467890104,1.3422986644971922
30060.715,0.41126327753409986,1.109779592954473,-0.5519836413936224,-0.04407004130292948,0.01965471410240657,-0.014847481086232168,1.3059227269453768
30060.734999999997,0.4395656290485314,0.9651609305115509,-0.8061383638103459,-0.03431918034558967,0.01907098072077405,-0.015247266366446011,1.332145872505551
30060.754999999997,0.11006040772610723,0.9523698354858195,-0.7034195336106392,-0.03553164942099964,0.01246817785404135,-0.012241460313655552,1.1890839487425322
30060.774999999998,0.5926195863035796,1.2255622488295923,-0.781509917658794,-0.03808649977513094,0.024290873658903415,-0.013506103922621962,1.5697001469153045
30060.795,0.25353523967997643,1.0308910989900903,-0.6662738899158297,-0.036064661955407175,0.01321140666555682,-0.0068031615980706645,1.2533704448885614
30060.815,0.5565792337267049,1.2020376731038516,-0.6096253398114406,-0.037235910355435026,0.023312895442690326,-0.01585602512850123,1.4581899965083227
30060.835,0.40637862987538703,0.9847632487934367,-0.9086442827943451,-0.036050757624015294,0.01761862565484055,-0.012379191206035067,1.4001916581841396
30060.855,0.32625879976847394,1.0274142597347105,-0.7431451663511827,-0.039099807898524915,0.015931771711324594,-0.010108732728453909,1.3093088267493331
30060.875,0.8464201433635874,1.1160368265753515,-0.5164170850904133,-0.04228266724503569,0.02850734875946987,-0.01448568601582272,1.4928669944564037
