timestamp,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,tcp_force_scalar
503.952,0.3352133890355655,-0.4949932573497327,-0.9549465800387983,0.011372173326296276,0.010453039413593573,0.006222364154608945,1.1266362819198594
503.972,0.9324010463136256,-0.32875782406887105,-0.7799520727126134,0.007758535520589171,0.02748938086425635,0.0016957777713391242,1.2592770361528651
503.99199999999996,1.1618642037393314,-0.3404372426695331,-0.7795140225368282,0.007498099740421385,0.027088558797380986,-0.007236184308024276,1.4399541851943805
504.012,0.9020029930885426,-0.5221544956021329,-0.9347013378653943,0.01265159092242992,0.023671981676869625,0.00228171426909933,1.3999718953698912
504.032,0.8802223592078436,-0.5535946120751528,-0.8853124275685845,0.014304753144823974,0.024122536104216184,-0.006004137024512799,1.3656633884583131
504.05199999999996,1.1448962841570356,-0.1665002936309439,-0.7557469984672109,0.003671024064208733,0.027955910694825326,-0.0002817630059558907,1.3819057040724512
504.072,0.9016070212325523,-0.3185898463732321,-0.9780450502338323,0.007727048430763962,0.024032438406981306,0.0025706707574077907,1.367832895947036
504.092,0.5860858663239937,-0.392564045916876,-0.9280288089959217,0.01207861722725889,0.017960692788828843,0.004484921652497526,1.165693202853033
504.11199999999997,0.7595467977681869,-0.2540312741525612,-0.8846366359327745,0.007931649907313579,0.020883621979354026,-0.0038674375522577626,1.1933252716179008
504.132,0.7276137724577908,-0.34307143383416533,-0.9719073774072886,0.01021194375493944,0.01825305734244807,0.002026352102096164,1.261635351772453
504.152,1.0689719979341594,-0.4033764786259752,-0.865713239913327,0.008714072000054135,0.02823871214125607,-0.0032411337821531125,1.4334828668795696
504.17199999999997,0.7686663031944905,-0.3307805019499408,-0.8162910931586683,0.00612146390016957,0.01889729902117315,0.004061218396968216,1.1690144459787966
504.19199999999995,0.3991259079416054,-0.6563138230683123,-0.9022455881621021,0.013872363426222119,0.013187603547003785,0.0037917350394961915,1.1849457481668653
504.23199999999997,0.9731647558688269,-0.6244535746029531,-0.9119620192823554,0.01607006291834347,0.023759124346657202,-0.0005113988840944716,1.472639342647476
504.272,0.8676170121246987,-0.5425237471734943,-0.7208305194305127,0.015842995848370785,0.024867633224942187,-7.669856484066512e-05,1.251674052506411
504.292,0.923437521365125,-0.475865363146875,-0.9709300734197237,0.013249760103125138,0.026040524387002738,-0.0022102986265495556,1.4219317519412467
504.31199999999995,0.4036955698326514,-0.7176554364575236,-0.7945823725570724,0.013308059681913894,0.016302499626806032,0.0011009627533945078,1.1442729505489386
504.352,0.381837219285247,-0.5971998479369208,-0.8695575578617822,0.01181120755428278,0.010265642028958754,0.0030699476238077606,1.1218634795918432
504.392,0.7782329568403932,-0.7430868132149198,-0.9135335553300666,0.013177445153295143,0.025322812798438846,0.0037594397738126696,1.4115127005452124
504.412,0.8500988646477705,-0.5489267641562977,-0.954209635447799,0.01248811155633199,0.027113209226120483,0.005071768800079935,1.3908647311884623
504.452,0.659522457414916,-0.3897394114655731,-1.0231891027942521,0.01435279062443529,0.01767699180902376,0.0008762391378084386,1.2781950636585355
504.472,0.9083186525860555,-0.3175797408967128,-1.0639069447243459,0.005203400336286962,0.027413003151877446,-0.0032030514646326073,1.4345025805123053
504.512,0.7342917431300455,-0.6814014353205392,-0.7443968015195991,0.01376993759713462,0.017385575970534903,0.0021938414203621407,1.2480460240706113
504.532,0.5193703923725854,-0.6695837853141554,-0.9894997138757675,0.014161222627571668,0.013209819442561273,0.002722283105104294,1.3027654177898307
504.572,1.1277480678121286,-0.4339986384715191,-1.0066507548103054,0.01320982758632087,0.028265455208308626,-0.0009257774586631436,1.5727416395610816
504.61199999999997,0.35944611224341194,-0.38348828418970404,-0.8459335890361621,0.013120830665719431,0.01140504570453952,0.004929124479311792,0.9959259052646784
504.632,0.5519247393782561,-0.6214667408641121,-0.8038451013366197,0.013925435729404037,0.01397605355613644,0.0064227239837123945,1.1562909559798944
504.67199999999997,0.7473368857755536,-0.577240303910377,-0.8716002238534203,0.008934552092658817,0.020214009203547042,-0.0002636557887359305,1.2850703247373583
504.712,0.7709605735693066,-0.31362998866163255,-0.9194555287411387,0.005461726738925481,0.0166433888346338,-0.000345115586501673,1.2402187085828276
504.75199999999995,1.0041500618307657,-0.40127623177529276,-0.9814107389456486,0.01498688993326773,0.026036392596297957,-0.0027852907190830077,1.4603105831912446
504.772,0.7887972473201613,-0.45448550983973557,-0.8970242924047127,0.013246850422124059,0.02119412912132697,-0.004775524389729098,1.2780495910559666
504.81199999999995,0.7745675750902945,-0.5420340814515912,-0.9781372046840232,0.012632372436374547,0.016051835919246388,0.0013908133731377569,1.3603338799807214
504.852,0.7169606608566977,-0.38293495820157497,-0.8416092609399284,0.006829703448524412,0.018774149241280482,-0.0021620533106195107,1.1700332984700765
504.892,1.0416008245502804,-0.32558828491398983,-0.9573012931301562,0.009552459936811725,0.024931943489360352,-0.0044570015099015085,1.4516768837471123
504.912,0.722757580443008,-0.24308293163900777,-1.0211453879478043,0.008315873914072234,0.020536231508797274,-0.0026859659466804725,1.2744433039837895
504.952,0.9664825007520101,-0.3318088079624206,-1.0730556941305711,0.005760349838977439,0.020438737852545148,0.001801417343690113,1.4817671989915768
504.972,1.0408910018820883,-0.4600697231187359,-0.8244259667034299,0.007833325696599244,0.026629256206512197,-0.0049906228650265175,1.4052744936504515
505.012,1.105668810166734,-0.5374098375357055,-0.7726177850070506,0.008578539457913372,0.02807169116681435,-0.005570565306604855,1.451981781209694
505.05199999999996,0.8378719920270742,-0.5143343516778668,-0.9650925021578068,0.012716885481185361,0.022442289207128364,-0.002107050465193508,1.3776693500475814
505.072,0.9223572356951459,-0.25424191649493766,-0.9455316420081392,0.00852850333263913,0.024021276603780974,0.0004248596315483519,1.3451438244220644
505.11199999999997,0.859401119619244,-0.40278248498608393,-0.9135726394977662,0.013677248821886775,0.02284628128557653,0.0010165247333888507,1.3173530211197342
505.152,0.8908669414732704,-0.16946876087149793,-0.8432485345893487,0.0007589319311964403,0.016986623647936322,-0.0011785373145094505,1.2383180768317743
505.17199999999997,0.8191302398376551,-0.40205349718636935,-0.8250952991838306,0.006052592167467979,0.021041363898186578,0.007147237970890711,1.2302047053850589
505.19199999999995,0.9004302829154288,-0.613874556892329,-0.6927181635751566,0.013103121448492166,0.02434822604099614,-0.0012946037253734905,1.2913075234574645
505.23199999999997,0.5542063681022351,-0.3991433470510462,-0.8971718097782457,0.011212230042569096,0.016076051835345103,-0.0010788555521290728,1.1275537087877254
505.272,0.7390161425015801,-0.6103141148238859,-0.9438850569096928,0.016098884181983776,0.020104038908516857,0.0005584759989486678,1.3451941043167686
505.31199999999995,0.5642409272751483,-0.4444388524415725,-0.81566146845438,0.005712194706124101,0.01449590747790868,0.0001390788989799669,1.08682903379191
505.332,1.067848799010469,-0.47311284464441083,-0.717816551003345,0.01057489031473245,0.024131244732111,0.00020721531113465457,1.3709111649592636
505.352,0.5163936853293478,-0.5451761705697415,-0.7704866215705916,0.014976880715353098,0.017518913290728366,0.008849920487129563,1.0758852769809508
505.392,0.7674660504500835,-0.20586425297430963,-0.8750861024561889,0.0066157381173236164,0.01864255675489688,0.005145095532957811,1.1820151927780305
505.43199999999996,0.8387969397394948,-0.47408926101451926,-0.9144987344018223,0.010877540326153779,0.023895683664878972,0.0027987428629303772,1.3284008689955638
505.452,0.6306860458340948,-0.5468895146321663,-0.7476469693202089,0.009687170082360353,0.016551129754012416,0.004122480592954333,1.1206377739297144
505.49199999999996,1.2132393544074789,-0.40636469684668836,-0.7582442443131032,0.005629057710706991,0.03332869291571061,0.001085959427952879,1.4872848859449646
505.512,0.6375746590299421,-0.7072160215453472,-0.581044600425657,0.014705607868615345,0.020104525884226992,0.0025141557201510106,1.115467962180621
505.572,0.7694752230025056,-0.5811323144338848,-0.6521208744908346,0.015719056428929692,0.022687080568413523,0.0012141576725198681,1.164074104445559
505.592,0.600156092095328,-0.39926483326156287,-1.0206835454776797,0.00808058481682892,0.0178897149000428,0.0051233656414054075,1.2495577785630427
505.632,0.7465660446803176,-0.7265695887270431,-0.6534920327772976,0.01523490229461462,0.021556593175172417,0.0011814827146191967,1.2297626044224972
505.652,0.3255334324961933,-0.4183941277920109,-0.7784314847935945,0.008160014854347968,0.009992344979106308,0.006676070530642628,0.9417968137350812
505.69199999999995,0.3661874013860238,-0.48637376031784185,-0.6407093407986746,0.010566289965843273,0.012409265180380187,0.0017676994337487589,0.8838331896043724
