timestamp,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,tcp_force_scalar
20708.292999999998,0.8875641736990563,-0.07692351007488876,-0.09034068699188394,0.02505742656158628,-0.021586242211892107,-0.0052320720699143425,0.895460121145825
20708.313,1.1009367844744151,0.16636898595207336,-0.14815098535522442,0.021579952899006494,-0.0201780758950993,-0.00785765658650138,1.1232493745189933
20708.333,0.9952501313068397,-0.2822797056901672,-0.12270272862960213,0.029311447772763902,-0.0199890199097623,-0.007676963354802728,1.0417584248394438
20708.353,0.6084974154399362,-0.044084426366234594,-0.07910653105268109,0.020754768151380547,-0.03309347962024811,0.0011873197919966623,0.615199467246446
20708.373,1.09750714138048,0.19336038873547318,-0.017141624128943433,0.017234903072078724,-0.016723841985646977,-0.0004240140756878103,1.1145420586908616
20708.393,0.8607246709509114,-0.12051470942167486,-0.46197087816045446,0.025610688280030373,-0.023738400919916438,-0.0045983520142458215,0.9842702101754818
20708.413,0.8875985973221927,0.0058592561045492375,-0.32563216198589845,0.01759827487859549,-0.020424569450674727,-0.005371163205925237,0.9454638574636436
20708.432999999997,0.8949550912178768,0.19634372252131949,-0.2522540650279354,0.018303878919530628,-0.019249983946807967,-0.0036377927271030934,0.9503302510145853
20708.452999999998,0.8434795535264863,-0.0069409974237195915,-0.2480015267971372,0.025671493643067173,-0.020282825382922635,-0.008858936607191007,0.8792102660661942
20708.472999999998,0.8073713401209129,-0.29391716809476276,-0.051129527991147394,0.03223223427448064,-0.023621404573024685,-0.003412390455536951,0.860726443872896
20708.493,0.8284675521851432,-0.2703262205277413,0.07364815416823871,0.02377112040769581,-0.026472416847483356,0.001911494324493402,0.8745620624866167
20708.513,0.947260249768089,-0.047958792104699575,-0.08753329775731775,0.020764311156951088,-0.026355294005349906,-0.005746481983369522,0.9525041232179079
20708.553,0.712393484534797,-0.04376172150229796,-0.0726391036187867,0.027969228512094036,-0.029250132980795505,-0.0026152856493687577,0.7174231697199468
20708.593,0.9758454665705406,-0.08390790039445087,-0.04717578647477559,0.021232046556350945,-0.01673593265515903,-0.007338972171181016,0.9805816973635572
20708.612999999998,0.7941350347103396,-0.1516202783588843,-0.15465414346759537,0.0261671890577134,-0.023376195993053576,-0.006431572612005394,0.8231385462093933
20708.632999999998,0.6572271367710532,0.1791887704032903,-0.09439164291105998,0.017663827388940526,-0.02494435176657793,-0.002156321882678769,0.6877251682164677
20708.673,1.1384517944982895,0.19648529293835865,-0.3163930272650506,0.020611510017404282,-0.014852565702463539,-0.006727301386169435,1.19782448899636
20708.713,1.0402911975300086,-0.04128584363316397,-0.1757467936913581,0.020339778605764934,-0.01853557469524427,-0.006430494962666798,1.0558395863177865
20708.733,0.8059027864274855,-0.08359095822779156,-0.05317552056022726,0.026773665610117407,-0.02125547142719087,-0.006546498916599833,0.8119694485975916
20708.772999999997,0.8918425319717501,0.03613627658564187,-0.19218357974958028,0.026425906382952887,-0.02102086356766078,-0.0061790276311552116,0.9130298246194477
20708.792999999998,0.8738918493978192,-0.17591283550205888,-0.15130567025063302,0.028363372139891777,-0.0193449772105712,-0.0008798757693794968,0.9041712758035994
20708.833,0.9261545367494968,-0.04927151583310066,-0.17211312034522877,0.024088943752447068,-0.02125240843979151,-0.005115685885792827,0.9432989104250771
20708.853,1.0134161756311422,0.12138677224428107,-0.13854534953026182,0.019178264622078448,-0.020757254845457623,-0.0076881609529964095,1.0300203431890058
20708.893,0.6381598022057914,-0.24717976204357542,-0.20869026068152377,0.02821863919423704,-0.028511644215009593,0.0004621341681750941,0.7154700502596707
20708.932999999997,0.6544946280583213,-0.04932387806420828,-0.13212652047450257,0.024429764305092645,-0.030436865609963032,-0.004572975750323584,0.6695173489292061
20708.952999999998,1.0797583383244604,0.21771100262470527,-0.2518997116049675,0.019254608234355597,-0.019567928177444613,-0.00924990894130651,1.1299246056935481
20708.993,0.9743273009126162,0.04371328117482504,-0.13339999191906154,0.02267422862137999,-0.018626242444501846,-0.00536327751326581,0.9843881846602685
20709.013,0.8331505660209078,-0.04301089243234858,-0.14994315034948907,0.02027956958838209,-0.028161935254448874,-0.00396974694858157,0.8476277195004394
20709.053,0.7518983908869769,0.08521119424187232,-0.31214759127711134,0.02229575553903567,-0.02478348897963629,-0.007307865047807222,0.8185647540559352
20709.073,1.1344926508936177,0.09752824909964955,-0.23479486979719932,0.024354080625422575,-0.014759299615577974,-0.0069344137919703265,1.1626323430849304
20709.112999999998,-0.9668999612762809,1.7380028333893622,-0.3139317444153279,0.19983492840967174,0.14798530181084324,0.08199129353497049,2.013480202072316
20709.132999999998,-2.2111862948042367,0.7933862917753092,-0.5326679518249331,0.144774008420226,0.31176282132056626,0.12431284158419124,2.4088465673862323
20709.173,-1.5809960165296448,0.7570654900072262,0.12647843346438772,0.10865392718911716,0.2676627720992277,0.11143863036700158,1.7574678815199134
20709.213,0.10432139938393904,-0.3047521851586946,-0.1310474533024683,0.0530713809500749,0.1021828729557358,0.035150944151905034,0.34775031810982604
20709.233,0.514969698037189,-0.5718606545801755,0.012459542337330737,0.024890578815656657,0.0602682401317458,0.01801919196872699,0.7696581308273408
20709.272999999997,1.3020109300075255,0.05293664524174426,-0.37132262594589277,0.017356247975717717,-0.01619781773213409,-0.003880099932141381,1.3549594985857936
20709.292999999998,0.8825621968725272,-0.355586930682341,-0.37334090617918436,0.02366901407704631,-0.017540725690457813,-0.0007386239566632318,1.0221259848214623
20709.333,0.8867848724450444,-0.030929230716606818,-0.38824430079355005,0.030503120767456683,-0.01667948170179568,-0.004902943015278112,0.9685440952319969
20709.353,0.8164312313555154,-0.05300944351112558,-0.30814098345885066,0.0295161844588664,-0.0075013845977553156,0.0009938796973990125,0.8742544379761706
20709.393,0.6764716250619367,-0.33858514485809127,-0.2675854181343773,0.030569413009605636,-0.01674457780727321,-0.001145746840071084,0.8024062037588329
20709.413,1.2629008164804365,-0.17205627945251722,-0.3092630215640426,0.024800119416862408,-0.008194984580500093,-0.0025399401128996424,1.3115507813550025
20709.452999999998,1.4247189612782647,-0.04820331524755702,-0.37186553543241685,0.0187988221023922,-0.004762233451211649,-0.007009279917064292,1.4732384921217307
20709.493,0.7810582999037876,-0.3411594585021664,-0.18206939736962513,0.027309141331094397,-0.014777169895133698,0.00341696966642495,0.8715452423326198
20709.513,1.1408171983788424,-0.09917471913286878,-0.45367651833735767,0.028593963890105524,-0.00952530271939049,-0.0040790145746430004,1.2317150191187658
20709.553,1.1852981409488972,0.10382585543822247,-0.233761570640042,0.021200372519896975,-0.007126069725149942,-0.009568833960428114,1.2125823531218363
20709.573,1.0359978425664433,-0.25853817638913473,-0.33567569780946116,0.03322128813583615,-0.01532876879954464,-0.003276625335289168,1.1192907095803186
20709.612999999998,0.8260052673000579,-0.3215528139523994,-0.3394435061968089,0.027517531740637664,-0.02192777252397259,0.0010608646370975274,0.9491590002035114
20709.632999999998,0.8238530993765579,-0.45473390484806353,-0.31947490107281457,0.02471944406849575,-0.017517867629091084,-0.0009258951636231169,0.993771133604822
20709.673,0.9235636250550741,-0.30546594375414804,-0.16658997442166876,0.029078360126592755,-0.02151785873306836,0.0039302812422874304,0.9869303075173514
20709.693,1.1075056988650454,-0.21473924888546808,-0.2971834201917085,0.02799968781184119,-0.01144934590442181,-0.003247181230569956,1.166618962329727
20709.733,1.0203626092447802,-0.15351664223052744,-0.47419860277233794,0.028529830717716385,-0.0124417791261532,-0.007636404931443744,1.1355930295038752
