timestamp,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,tcp_force_scalar
24977.671,3.894605593944215,2.0904657517793157,-3.6441670733772895,-0.014279506258147865,0.04882805417584969,-0.04320328377253651,5.728695615096951
24977.691,3.5584833556732094,1.7531414380287145,-3.5847258670329687,-0.008394984503912876,0.037878408076981326,-0.038042512442923754,5.346640836647991
24977.711,3.8646307446458734,1.7705563232626351,-3.66434219934423,-0.005231845787562154,0.042953837714510786,-0.03953924054416616,5.612276208473913
24977.731,3.740340424331771,1.594429733748155,-3.7411133562385417,-0.0051732277298157025,0.03709995996325441,-0.04809663535215542,5.525240430060667
24977.751,3.9074084981958497,1.9953514803315144,-3.7622232906538096,-0.01841422819434197,0.0429061340296598,-0.04873990987865119,5.779584136473168
24977.771,3.7196955298157546,1.779427513413375,-3.5457504983697254,-0.009390554057223792,0.04042157155182285,-0.04361996880601193,5.43827580274419
24977.790999999997,3.989971770782123,1.997160372171317,-3.610427994164115,-0.014193179262190603,0.0444778311253792,-0.04317054421472001,5.739661539224558
24977.810999999998,3.7692394828753457,1.8484457579106057,-3.707485756946511,-0.007675392357996526,0.04335675066147205,-0.042503484149693155,5.600836422996601
24977.831,4.031232727761486,1.8759892371706868,-3.754031620557652,-0.006548970147060255,0.04829488496497151,-0.04277094897024,5.819186054037306
24977.851,3.9239604659862004,2.287278172858321,-3.630697472475521,-0.01890621617926816,0.04556038843392714,-0.04777112490085915,5.814728825602865
24977.871,4.152759202076461,2.052165500945183,-3.566434651124474,-0.011664989938144549,0.053348952970078745,-0.04697689808156909,5.846045531334978
24977.891,4.000253663863622,1.9820812740209377,-3.5694892355327976,-0.011491399192076205,0.04691297127324574,-0.040660654736123174,5.715936402258453
24977.911,3.7293007793085287,1.7715023588471284,-3.542893294800073,-0.010299504452700533,0.038718917796670346,-0.037398801577639876,5.440404195304928
24977.931,3.6555424903277167,1.718012361504521,-3.6601193084055845,-0.00937581160773238,0.036110070324833723,-0.043125244049821786,5.4507825791015625
24977.950999999997,4.007901668267613,2.0122745309136882,-3.7856046330248323,-0.011602499743510023,0.0475131595805646,-0.043856325617881435,5.868843753913142
24977.970999999998,3.986724375334052,2.28953318696439,-3.485948129462487,-0.019127904066144882,0.04697210456244676,-0.04619909442597505,5.769555253258003
24977.990999999998,3.812070939926628,2.000554166794701,-3.6775363905557423,-0.011467016309575168,0.04322828546564341,-0.04566918678267741,5.66201163273041
24978.011,3.5884378208091103,1.6422696473243967,-3.6162427695345762,-0.005869764545819049,0.0405827668749446,-0.04082000411901613,5.352676653464819
24978.031,3.8768170056821623,1.9192711386391381,-3.544842113959702,-0.0071633054891683985,0.047996471827771336,-0.05006531489948917,5.592782617987389
24978.051,3.8178514830663763,1.9847943284885572,-3.7201969841521705,-0.008732693704131978,0.04045354793857112,-0.039832656727083554,5.68816878037628
24978.091,3.654155871158741,1.9328359310578165,-3.7429717773263294,-0.007405697858427638,0.037785551638470735,-0.0455243210182133,5.576607175781118
24978.110999999997,3.939509932857904,2.05725635705455,-3.856564037929728,-0.013419340340950102,0.04160579358673664,-0.04517804705440302,5.8843120590584155
24978.130999999998,3.894560738617747,2.0140215683286846,-3.7127641534457956,-0.011845785552193566,0.04527210872411648,-0.049586629252363644,5.745302766920819
24978.150999999998,3.7826118895467458,1.5096788514691921,-3.766053871055883,-0.0005872296361335051,0.044882307625279366,-0.03974925282745931,5.547111383522846
24978.171,3.72048572893236,1.8961418872189992,-3.6762850921583454,-0.01018011753718394,0.040767854594346356,-0.04648732724673747,5.563491726827809
24978.191,4.127149799360637,2.1272552888423473,-3.7712756651379546,-0.016627708244181093,0.05234896000549317,-0.04752152310828669,5.9817305750703955
24978.211,4.002883038619216,1.941142040246795,-3.942035703739144,-0.01113729677344113,0.047234145725525686,-0.04957871155817873,5.943967574847046
24978.231,3.6422605716841217,1.657328183270383,-3.865169369462107,0.0013222791205987489,0.0371751988861904,-0.04342482541847931,5.563482096109878
24978.271,3.698807966895461,1.9437956410850241,-3.8750699352910996,-0.010889414432890605,0.03741173320658987,-0.04674187179201141,5.698744499770755
24978.310999999998,3.7749566687751495,1.7020782934381482,-3.6812422609745954,-0.008813603855875743,0.0443626645977413,-0.0408920003629919,5.540659974417185
24978.331,3.517388946603396,1.805281039540036,-3.8066745021135127,-0.007821551928898707,0.036781884997571956,-0.045171536841433324,5.488336305152196
24978.371,3.576102761711652,1.6144386892516684,-3.8112962201412173,-0.004801271527422652,0.03606986320426544,-0.03860561953980571,5.470000193906493
24978.391,4.16708069044583,2.049749841541498,-3.607123749858504,-0.014170178085069724,0.05182747912464065,-0.04199857626508448,5.880253195261167
24978.431,3.9777988913651794,2.289131395403379,-3.686439636691947,-0.022151212501773303,0.045504099270678354,-0.04874867387865634,5.886666608577467
24978.450999999997,3.838950245185102,2.0005336177846025,-3.7192238370583595,-0.014329404234764441,0.045135681698871666,-0.055787916431580264,5.707214705181173
24978.490999999998,2.2046967595991376,2.486370250194929,-3.9078641428888643,0.02575620186164529,0.14742416319709875,-0.028502250408596035,5.129729718232516
